id,tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Kalimat_Alay,Kalimat_Abusive,Total_KA,Total_A,total_char,total_word,lebel,Type,apakah_ada_kata_enak
57880,"user buru merpati, eh somin nuna sipit yang menarik hati.. eaak'",0,0,0,0,0,0,0,0,0,0,0,0,"user,somin",sipit,5,9,64,11,11,Anoying,0
57881,"user user aduh dr adian smp curut bongsay , masi menggoreng yg hoax basiiii \xf0\x9f\x98\x82 iiih dungu kaga keluar keluar \xf0\x9f\x98\x82'",1,1,1,0,0,0,0,0,1,1,0,0,"user,user,dr,smp,bongsay,masi,yg,hoax,iiih,kaga",dungu,5,38,140,21,21,Anoying,0
57882,user user itulah kampret keparat radikalis pecinta kotoran onta. beda dgn user yg selalu berjuang membangun nkri. kalo kampret genk si cabul rizieq syihab bisa ngapain? mrk cuma bisa ribut rusuh rusak! malu oh sungguh memalukan!',1,1,0,1,0,0,0,0,1,0,1,0,"user,user,pecinta,dgn,user,yg,kalo,genk,si,syihab,mrk","kampret,keparat,kampret",21,43,229,36,36,Anoying,0
57883,"dalam agama yahudi dan nasrani, nabi idris dikenal dengan nama henokh.",0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,70,11,11,Netral,0
57884,"dan seorang gadis, meski sudah berada di benaknya selama beberapa bulan terakhir, menghantui pikiran seperti bayangan gelap (namun yang satu ini justru bikin senang), tidak boleh menghancurkan mimpinya.\n\nbolehlah orang mengatainya bajingan, brengsek.\n\n\xe3\x85\xa1'",0,1,0,0,0,0,0,0,0,0,0,0,mengatainya,,0,11,269,32,32,Alay,0
57885,user \xe3\x85\xa4\xe3\x85\xa4mata sipit itu makin menyipit untuk melihat sosok yang ditunjuk oleh sang dara.\n\n\xe3\x85\xa4\xe3\x85\xa4\xe2\x9d\x9dkau tidak bertanya tentang ciri-cirinya?\xe2\x9d\x9e tanya haris. seingatnya hari ini tidak mendapat,0,0,0,0,0,0,0,0,0,0,0,0,user,sipit,5,4,248,25,25,Anoying,0
57886,"info sesat\n\npaspor 24 hal bukan paspor tki dan atau khusus tki.\n\ndahulu iya, sejak 2010 sudah tidak. sejak 2010 hingga saat ini paspor 24 hal adalah paspor umum yg dapat digunakan oleh siapa saja dan kemana saja. pepo sering bahas ini dan ada di pinn",0,0,0,0,0,0,0,0,0,0,0,0,"tki,yg,pinn",,0,9,254,44,44,Alay,0
57887,"inilah kenapa prabowo gak layak jadi presiden, dari partainya maupun calonnya gak ngerti dibidang ekonomi, dan seperti ini masih aja dibanggakan, astagaa",0,0,0,0,0,0,0,0,0,0,0,0,"gak,gak,ngerti,aja,astagaa",,0,22,153,22,22,Alay,0
57888,user tuyul apa monyet?',0,0,0,0,0,0,0,0,0,0,0,0,user,tuyul,5,4,23,4,4,Anoying,0
57889,"user user udh tua emg,makanya picek'",1,1,1,0,0,0,1,0,0,1,0,0,"user,user,udh",,0,11,36,6,6,Alay,0
57890,"user cieeee giliran ruu terorisme ga di ketok alasannya pemerintah yg lambat, tp pas uu md3 main ketok aja padahal belum deal sama pemerintah. mungkin yg bener terorisme berkembang di negara yg pemerintahannya lemah'",0,0,0,0,0,0,0,0,0,0,0,0,"user,ruu,ga,yg,tp,uu,aja,yg,bener,yg",,0,27,216,34,34,Alay,0
57891,3. penanganan jalan berlubang dengan cepat; ; penanganan jalan berlubang di jateng kini memang telah memiliki standar operasional prosedur (sop) yakni maksimal dua hari ditangani. ini adalah komitmen gubernur ganjar dalam mewujudkan jalan di jateng bebas l,0,0,0,0,0,0,0,0,0,0,0,0,"jateng,jateng",,0,12,256,37,37,Alay,0
57892,"user artificial love hahahahhaa hehehehe ga munafik gw mah, sama yg basah basah awww'",0,0,0,0,0,0,0,0,0,0,0,0,"user,hahahahhaa,hehehehe,ga,gw,yg",munafik,7,28,85,14,14,Anoying,0
57893,user user cebong ngomong data....??? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0,"user,user,ngomong",cebong,6,15,86,6,6,Anoying,0
57894,aku benci betul kalau user racun \xe2\x80\x9cada tekannnn kaaaaaa?\xe2\x80\x9d baahahahahahahahahhahah fak yahudi!',1,1,1,0,1,0,0,0,0,1,0,0,"user,baahahahahahahahahhahah,fak",,0,30,115,12,12,Alay,0
57895,user cawapres jokowi siapa saja saya setuju asal bukan para bani kampret sebelah itu',1,1,0,1,0,0,0,0,1,0,1,0,"user,cawapres","bani,kampret",11,12,85,14,14,Anoying,1
57896,user iya lu babi nya cif wkw',0,1,0,0,0,0,0,0,0,0,0,0,"user,lu",babi,4,6,29,7,7,Anoying,0
57897,mereka mendukung dan mendoakan agar pasangan hdmy terpilih dalam pilkada 17 juni 2018 mendatang. warga percaya dengan pengalaman hdmy sukses 10 tahun memimpin okut dan ogan ilir mampu membawa sumsel lebih maju dan lebih sejahtera.,0,0,0,0,0,0,0,0,0,0,0,0,"hdmy,pilkada,hdmy,okut,sumsel",,0,25,230,35,35,Alay,0
57898,user user asek bohong aja lah kerja kelen...bongggg...cebong...\nkalo mati mgkin muncungnya yg duluan busuk',1,1,0,1,0,0,0,0,1,0,1,0,"user,user,asek,aja,mgkin,muncungnya,yg,duluan",,0,38,108,14,14,Alay,0
57899,"""dalam atmosfer peradaban patriarkal, di mana lelaki dan penis adalah atribut yang maha penting, transgender perempuan atau transpuan dianggap sebagai pengkhianatan serius terhadap kelelakian."" url url",0,0,0,0,0,0,0,0,0,0,0,0,"transpuan,url,url",transgender,11,15,201,26,26,Anoying,0
57900,"ustadz robi maulana az-zahrani; ____________; ; yang harus lebih diberikan udzur itu saudaramu se-iman yang sama-sama mencintai al-qur'ä?n dan hadits serta mengagungkan syariat islam lainnya, bukan orang-orang...",0,0,0,0,0,0,0,0,0,0,0,0,"ustadz,udzur,hadits",,0,17,212,27,27,Alay,0
57901,pokonya apapun masalahnya yg salah tetep jokowi aja...,1,0,1,0,0,0,0,0,1,1,0,0,"pokonya,yg,tetep",,0,14,54,8,8,Alay,0
57902,mz kalo sa gapake kacamata di saat petang situ senyum mau gantengnya gmn juga ga keliatan. mau nyapa ya nyapa aja aing ga budek kok. hhhh \n\n*diomongin mz2 di kolam krn berkali disenyumin katanya judes amat buang muka mulu*\n\n**lagian ga akan buang muka ga punya lagi nanti**',0,1,0,0,0,0,0,0,0,0,0,0,"mz,kalo,gapake,gmn,ga,nyapa,nyapa,aja,aing,ga,mz2,krn,disenyumin,ga,ga",budek,5,56,278,47,47,Anoying,0
57903,kunyuk ngapain \xf0\x9f\x98\x82 url,0,1,0,0,0,0,0,0,0,0,0,0,"ngapain,url",kunyuk,6,10,35,4,4,Anoying,0
57904,user zonk semua bangsad',1,1,0,1,0,0,0,0,1,0,1,0,"user,zonk",,0,8,24,4,4,Alay,0
57905,calon gubernur bali nomor urut 2 ida bagusâ raiâ dharmawijayaâ mantramengisi jadwal kampanyenya dengan menggelar simakrama di sejumlah titik di tabanan pada senin (16/4/2018). #mantrakerta,0,0,0,0,0,0,0,0,0,0,0,0,simakrama,,0,9,188,25,25,Alay,0
57906,"amaroso katamsi, aktor yg memerankan presiden suharto dlm pelbagai film, meninggal dinihari selasa ini. amaroso, seorang dokter tni- al, ikut grup teater yg dipimpin sutradara arifin c. noer sejak masih kuliah di yogya. ia bisa tampak menyatu dgn sosok yg",0,0,0,0,0,0,0,0,0,0,0,0,"amaroso,yg,suharto,dlm,dinihari,yg,noer,dgn,yg",,0,38,255,40,40,Alay,0
57907,"iya,kelasnya penista agama,bs nya cm ngebacot doang yg arogan sk blg taik nenek lu,oh ya sumber waras n nama d kasus e ktp apkabar?skakmat",1,1,1,0,0,0,0,0,1,1,0,0,"cm,ngebacot,yg,sk,blg,taik,n,d,ktp",,0,26,138,24,24,Alay,0
57908,rt user kalo memang anda tdk cocok dng kpk bubarkan aja. kalo bisa. jangan hanya dicaci maki spt anak kecil.,1,0,1,0,0,0,0,0,1,0,0,1,"user,kalo,tdk,dng,kpk,kalo,spt",,0,24,108,20,20,Alay,0
57909,rt user: ummi sampe kempot2 gitu pipi nya....doyan ya ummi sedot kontol url,0,1,0,0,0,0,0,0,0,0,0,0,"ummi,sampe,kempot2,gitu,ummi,url",kontol,6,27,75,13,13,Anoying,0
57910,user user kampang.',1,1,1,0,0,0,0,0,1,1,0,0,"user,user",,0,8,19,3,3,Alay,0
57911,"ternyataa setelah nntonin video"" bigfloo selama ini humornya hightop nyampe d otak gw hahahahaha sarap ni magnae satuu doi kayak 4d dah kalo gk ad doi apa kabar ni grup krik krik \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,1,0,0,0,0,0,0,0,0,0,0,"ternyataa,nntonin,bigfloo,hightop,nyampe,d,gw,hahahahaha,ni,satuu,doi,4d,dah,kalo,gk,ad,doi,ni",sarap,5,77,228,33,33,Anoying,0
57912,"anda dibodohi dan diperbudak islam bung ketum icmi, allah swt bukan tuhan di balik gerhana",1,1,0,1,1,0,0,0,0,0,1,0,"ketum,swt",,0,8,90,15,15,Alay,0
57913,"/peluk badan lu dr belakang; selipin tngan kedalem cd lu/ ngaceng nih yang- /gesekin jari tengah ke bibir memek lu; teken"" klit lu/'",0,1,0,0,0,0,0,0,0,0,0,0,"lu,dr,selipin,tngan,kedalem,klit","ngaceng,memek",12,27,132,23,23,Anoying,0
57914,user ekonomi koq makin sulit y,0,0,0,0,0,0,0,0,0,0,0,0,"user,koq,y",,0,8,30,6,6,Alay,0
57915,"puisi karya gus mus ini begitu indah dan meneduhkan, kenapa dijadikan fitnah?; #nderekgusmus ; ; user user",0,0,0,0,0,0,0,0,0,0,0,0,"user,user",,0,8,106,17,17,Alay,0
57916,jgn pernah memilih pemimpin penuh kecurangan seperti ini; #balikinkesolo; #balikinkesolo,1,0,1,0,0,0,0,0,1,1,0,0,jgn,,0,3,88,10,10,Alay,0
57917,"generasi milenial sudh buanyak terperangkap dlm lingkungan lgbt, pecandu narkoba, begal, psk online..\nngeriiiii jika umat tdk peduli dgn hal tsb utk memberantasnya..\nmungkin kedepan negeri ini akan dipimpin kaum lgbt atau bandar narkoba..'",0,0,0,0,0,0,0,0,0,0,0,0,"sudh,buanyak,dlm,psk,tdk,dgn,tsb,utk,kedepan",lgbt,4,36,241,32,32,Anoying,0
57918,user iyak 9% nama grup dari brodus cina. stray kids ga nonton. ga terlalu minat....',0,0,0,0,0,0,0,0,0,0,0,0,"user,iyak,stray,ga,ga",,0,17,84,15,15,Alay,0
57919,"bentar....kuping gue yg sarap apa pas yura nyanyi bagian potongan kata ""an"" dari ""antara""....suara doi tetibaan kek lakik?? ._.'",0,1,0,0,0,0,0,0,0,0,0,0,"yg,doi,tetibaan,kek",sarap,5,16,128,19,19,Anoying,0
57920,"lagi belajar desain, terus hasilnya di cacat terus sama wn. rasanya duh kayak naik rollercoaster ~\n\xf0\x9f\xa4\x90'",0,0,0,0,0,0,0,0,0,0,0,0,"duh,rollercoaster",cacat,5,16,117,16,16,Anoying,0
57921,"saya strongly sepakat. masukkan saja, supaya ada persilangan budaya. dosen-dosen lokal jgn mau besar dalam tempurung. buktikan kalau dosen lokal punya kemampuan yang bisa dihitung.",0,0,0,0,0,0,0,0,0,0,0,0,"masukkan,jgn,buktikan",,0,19,180,25,25,Alay,1
57922,"rt user: ini ajaran pembangang,hilang rasa hormat pada pihak berkuasa.. kalau zaman tok user dah lame kene sembur air\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,"user,dah,lame,kene",,0,15,130,19,19,Alay,0
57923,rt user user user kata-kata; kecebong pki anti islam diktator hanya untuk jokowi,1,1,0,1,1,0,0,0,0,0,1,0,"user,user,user,pki",,0,15,80,13,13,Alay,0
57924,"user itulah permainan kotor rezim ini, bila mana yg tdk pro rezim ini gempar seluruh indonesia cebong berisik!'",1,1,0,1,0,0,0,0,1,0,1,0,"user,yg,tdk","rezim,rezim,cebong",16,9,111,18,18,Anoying,0
57925,"rt user: aku: ya tuhan gini amat hidup ku apa sih salah ku\ntuhan: banyak, goblok.'",0,1,0,0,0,0,0,0,0,0,0,0,gini,,0,4,83,15,15,Alay,0
57926,user 1. tidak perih pada luka sariawan \n2. kemasanya finger off yang tidak bersentuhan dengan luka \n3. mengandung ekstrak lidah buaya \n4. aman digunakn bayi &amp; anak-anak \n5. memiliki rasa manis \n6. tidak bereaksi terhadap obat lain \n7. t,0,0,0,0,0,0,0,0,0,0,0,0,"user,digunakn",buaya,5,12,246,39,39,Anoying,0
57927,"user orang kristen bole wudhu kok mba, ndda ada yang larang \xf0\x9f\x99\x83'",0,0,0,0,0,0,0,0,0,0,0,0,"user,bole,ndda",,0,12,77,12,12,Alay,0
57928,"munafik bgt sendiri itu nyaman\nmunafik bgt baru putus ngerasa free\nini hati,bawaannya perasaan\npastilah ada indomie rasa yg tertinggal'",0,0,0,0,0,0,0,0,0,0,0,0,"bgt,bgt,ngerasa,yg",munafik,7,15,138,17,17,Anoying,0
57929,senang ngeliatnya. adem dan akrab banget. serasa selevel gesture dan perkataan keduanya. yg kemarin naik chopper pencitraan silakan nyebur aja di laut selatan ya.,1,0,1,0,0,0,0,0,1,1,0,0,"yg,nyebur,aja",,0,11,162,24,24,Alay,0
57930,user woi yang gembrot kan kakak',0,1,0,0,0,0,0,0,0,0,0,0,user,gembrot,7,4,32,6,6,Anoying,0
57931,"user ""dia mah mukanya udah rusak, gak bisa dibenerin lagi.""\n""yakin mau ngajak dia? liat aja bajunya kayak gitu.""\n""jangan sekelompok sama dia deh, keliatan bukan orang mampu.""\n\nalah kampang.'",1,1,1,0,0,0,0,0,1,1,0,0,"user,mah,udah,gak,dibenerin,ngajak,liat,aja,keliatan",,0,44,194,27,27,Alay,0
57932,"user titit lah anies ni, jangan jadi wapres prabowo anjenk'",1,1,1,0,0,0,0,1,0,1,0,0,"user,wapres",titit,5,10,59,10,10,Anoying,0
57933,"mas joko br 3 th kelakuan sdh mulai otoriter,gmn 32 th, bs hbs rakyat sperti rezim sadam, khadafi atau as sisi,mk nya hrs selalu diingatin bro",1,0,1,0,0,0,0,0,1,1,0,0,"br,th,sdh,bs,hbs,sperti,hrs,diingatin",rezim,5,30,142,26,26,Anoying,0
57934,"di hadapan ulama, rommy jelaskan alasan ppp dukung jokowi",0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,57,9,9,Netral,0
57935,"gubernur: tantangan forkopimda ke depan semakin berat, perlu kompakan",0,0,0,0,0,0,0,0,0,0,0,0,forkopimda,,0,10,69,9,9,Alay,0
57936,kabinet jongos cina,1,1,0,1,0,1,0,0,0,0,1,0,,,0,0,19,3,3,Netral,0
57937,"""soal berdaulat di bidang politik, user lah yang mengubah nama laut cina selatan menjadi laut natuna utara. di bidang ekonomi, user konsisten melawan neoliberalisme, pembangunan ekonomi melalui utang,"" tegas yongky satgas cakrabuana ;",0,0,0,0,0,0,0,0,0,0,0,0,"user,user,satgas",,0,14,234,33,33,Alay,0
57938,"presiden jokowi sudah merampungkan 30 proyek strategis nasional (psn) periode 2016-2017 senilai rp 94,8 triliun.; ; kita dukung pak jokowi 2 periode yang sdh terbukti serta melanjutkan pembangunan berkesinambungan.; user; ; #2019tetapjokowi ; #jokowi2pe",0,0,0,0,0,0,0,0,0,0,0,0,"rp,sdh",,0,5,253,34,34,Alay,0
57939,rt user: ustad goblog nih..dia ga tau ada kafir yg sunat.. umat yahudi..bahkan dari bayi..ga kayak dia uda ngerti coli baru sunat..muka\xe2\x80\xa6',1,1,1,0,1,0,0,1,0,1,0,0,"goblog,ga,yg,uda,ngerti",kafir,5,19,148,22,22,Anoying,0
57940,user user user orang udik nggak tahu tanah abang',1,1,1,0,0,0,0,0,1,1,0,0,"user,user,user,nggak",udik,4,17,49,9,9,Anoying,0
57941,"user setiap warga negara indonesia mempunyai agama atau aliran kepercayaan, saya yakin anda ada di salah satunya",0,0,0,0,0,0,0,0,0,0,0,0,user,,0,4,112,17,17,Alay,1
57942,user bani kampret emang standar ganda mainya',1,1,0,1,0,0,0,0,1,0,1,0,"user,emang","bani,kampret",11,9,45,7,7,Anoying,0
57943,user user user user user cebong dungu. dah dijelaskan bca msh ngeyel.\nkalian emg juaranya klo soal pamer kedunguan.',1,1,0,1,0,0,0,0,1,0,1,0,"user,user,user,user,user,dah,bca,msh,emg,klo",cebong,6,35,117,18,18,Anoying,0
57944,"gua yg bukan anak ekonomi aja paham dikira nyetak duit ga mikirin devisa, adminnya gerindra sape sih geblek bener",1,1,0,1,0,0,0,0,1,0,1,0,"gua,yg,aja,nyetak,ga,mikirin,sape,bener",geblek,6,32,113,19,19,Anoying,0
57945,"user #mariberteman tapi saya kafir, takutnya waktu pilpres banyak yg unfollow~ kalo enggak #mariberteman dan ngobrol~'",0,0,0,0,0,0,0,0,0,0,0,0,"user,pilpres,yg,kalo,enggak",,0,23,118,16,16,Alay,1
57946,"user kalau menurut katolik/kristen, itu sah2 aja dipajang, asal kamu gak nyembah foto itu. tergantung kepercayaan masing2 aja :3'",0,0,0,0,0,0,0,0,0,0,0,0,"user,sah2,aja,gak,nyembah,masing2,aja",,0,31,129,19,19,Alay,0
57947,user user user user riya banget lu... singapore kan kapir jul... lah lu ngapain 100x ke singapore? nyari minyak babi jul? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,1,0,0,0,0,0,1,0,"user,user,user,user,singapore,kapir,lu,ngapain,nyari",babi,4,44,171,22,22,Anoying,0
57948,"kunjungi turki, 'gubernur indonesia' user bertemu presiden user gubernur dki jakarta anies baswedan melanjutkan kunjungannya ke turki. anies bertemu presiden turki recep tayyip erdogan dan menjalankan salat jumat bersama.",0,0,0,0,0,0,0,0,0,0,0,0,"user,user,dki,recep,tayyip",,0,22,221,29,29,Alay,0
57949,user asing aseng aja itu cuma musim aja kali bang. skg da musim baru lagi yaitu musim plesiran.',0,0,0,0,0,0,0,0,0,0,0,0,"user,aseng,aja,aja,skg,da",asing,5,20,96,18,18,Anoying,0
57950,"user kriminal opm di papua itu sangat kejam (inhumane) cara membunuh korban penangkapan mereka (masyarakat sipil pro nkri, tni/polri) - mereka itu bersenjata lengkap bukan hanya tombak, pisau, busur panah, tapi juga senjata modern selundupan asing",0,0,0,0,0,0,0,0,0,0,0,0,"user,opm","kejam,asing",10,7,247,36,36,Anoying,0
57951,"pas beli makanan dibelakang ada tulisannya ""jomblo di larang mengkonsumsi"" bangke gue jomblo'",0,1,0,0,0,0,0,0,0,0,0,0,"dibelakang,bangke",,0,16,93,13,13,Alay,0
57952,"lesbian, gay, bisexual dan transgender (lgbt) merupakan penyimpangan orientasi seksual yang bertentangan dengan fitrah manusia, agama dan adat masyarakat indonesia'",0,0,0,0,0,0,0,0,0,0,0,0,,transgender,11,0,164,20,20,Abusive,0
57953,user aseng teriak aseng kaum munafik',1,1,0,1,0,0,0,0,1,0,1,0,"user,aseng,aseng",,0,14,37,6,6,Alay,0
57954,user user jokowi diktator muka ndeso hehehe,1,1,1,0,0,0,1,0,0,1,0,0,"user,user,ndeso,hehehe",,0,19,43,7,7,Alay,0
57955,user jkt 58 kalian liat wagakbener katanya tidak aseng asing asongan taekkk',1,1,0,1,0,0,0,0,1,0,1,0,"user,jkt,liat,wagakbener,aseng",asing,5,26,76,12,12,Anoying,0
57956,user user user user user user user user user user ada bani tai ngomong..\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x80 ngelantur nih...',1,1,1,0,0,0,0,0,1,1,0,0,"user,user,user,user,user,user,user,user,user,user,ngelantur","bani,tai",7,49,138,16,16,Anoying,0
57957,user user user buru hapus pollower elo cebong keburu orang lihat..bejad elo\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0,"user,user,user,pollower,elo",cebong,6,23,140,12,12,Anoying,0
57958,user buka ku ngentot lobang memekmu yg enak itu',0,1,0,0,0,0,0,0,0,0,0,0,"user,yg",ngentot,7,6,48,9,9,Anoying,0
57959,"user user pejabat era jaman now.. nunggu viral dulu, nunggu respon 'kejam' netijen, lalu pura2 terkejut.. baru merespon. \n\n1. klo netijen puja-puji, pasti digelontor..\n2. klo netijen caci maki, ya di usahakan sekedarnya biar terl",1,0,1,0,0,0,0,0,1,1,0,0,"user,user,nunggu,nunggu,pura2,klo,netijen,klo,netijen,sekedarnya",,0,55,232,34,34,Alay,0
57960,"user rosario, dogma maria diangkat ke surga, bbrp hari raya gereja katolik, misal hari raya tubuh dan darah kristus, hari raya kerahiman, ds",0,0,0,0,0,0,0,0,0,0,0,0,"user,bbrp",,0,8,140,23,23,Alay,0
57961,terima kasih pak user kini papua punya wajah baru yg gak meninggalkan budaya mereka tapi pembangunan yg tidak mengabaikan kearifan lokal. #jokowisayangipapua,0,0,0,0,0,0,0,0,0,0,0,0,"user,yg,gak,yg",,0,11,157,22,22,Alay,1
57962,"user kualitas wakil rakyat pro rejim semakin down grade. harusnya mendukung para pembantu presiden lebih giat dan rajin, eh malah sebaliknya. ketahuan kalo dendamnya ngalahin nalarnya.'",0,0,0,0,0,0,0,0,0,0,0,0,"user,kalo,ngalahin",rejim,5,16,185,26,26,Anoying,0
57963,"user ga ngerti lu ngetik apa, iyain aja daripada makin bego gua wkwk'",0,1,0,0,0,0,0,0,0,0,0,0,"user,ga,ngerti,lu,ngetik,iyain,aja,gua",bego,4,31,69,13,13,Anoying,0
57964,"user menisbatkan ketidaknetralan kata/bahasa hanya kepada proses pemaknaan, mengandaikan para pencipta kata hidup di ruang hampa sejarah/budaya.",0,0,0,0,0,0,0,0,0,0,0,0,"user,menisbatkan",,0,15,144,17,17,Alay,0
57965,"user gembel sok elit lo,ngewe di sari ayu halo mas ma kelas kambing itu mainan gue tahun 2001 main tuh di hotel jayakarta tematik clasic malio x2 sumo sama sampingnya atau yang udah di tutup alexis ah mainan cebong user kelas kambing cc user",1,1,1,0,0,0,0,1,0,1,0,0,"user,elit,ma,tuh,clasic,udah,user,user","gembel,cebong",12,31,241,44,44,Anoying,0
57966,mk: sejarah gereja (at kementerian agama ri - sekolah tinggi agama kristen negeri (stakn) manado) ï¿½,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,101,16,16,Netral,0
57967,"kalau kerasnya nasionalis religius dan islam melawan politik kawanan penista agama, kawanan simpatisan pki, kawanan yg dikutuk palestina, kawanan pengubur agama kalau itu betul, bahkan harus dgn spirit agama. apa jgn2 politik yg dikafirkan itu benar2 mrk",0,0,0,0,0,0,0,0,0,0,0,0,"yg,dgn,jgn2,yg,benar2,mrk",,0,20,254,37,37,Alay,0
57968,"user oh yg cacat itu sbnernya anaknya , dia ga langsung blg sm ibunya'",0,0,0,0,0,0,0,0,0,0,0,0,"user,yg,sbnernya,ga,blg,sm",cacat,5,21,70,14,14,Anoying,0
57969,"mendebat istilah islam nusantara nanti saya bisa dituding pro khilafah, hti, atau isis. sebaliknya mendukung islam nusantara saya bisa dicap antek-antek jil, pro yahudi, bid'ah dan sesat. ya sudahlah saya cukup deklarasi bahwa saya orang indonesia dan be",0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,254,38,38,Netral,1
57970,"well apapun agama kalian walaupun kalian ateis sekalipun, hal ini tetap merugikan. dari sisi cewe terutama. hitung aja berapa uang yang akan hangus, berapa waktu yang akan tersita, berapa tenaga, airmata, keringat dan darah yang harus dikorbankan? belum",0,0,0,0,0,0,0,0,0,0,0,0,"cewe,aja",ateis,5,7,253,38,38,Anoying,0
57971,rt user: user lo yang sarap \xf0\x9f\x98\xa1',1,1,1,0,0,0,1,0,0,1,0,0,"user,lo",sarap,5,6,45,7,7,Anoying,0
57972,"rt user: user kualitas ustad kaya begini... goblog banget, kebanyakan makan micin neh... jokowi itu singkatan joko widodo.\xe2\x80\xa6'",1,1,1,0,0,0,0,0,1,1,0,0,"user,kaya,goblog",,0,14,135,18,18,Alay,0
57973,"perilaku politik pki yang sewenang wenang tersebut tentu tidak dibiarkan begitu saja oleh partai politik lainnya dan kalangan militer (tni),'",0,0,0,0,0,0,0,0,0,0,0,0,pki,,0,3,141,20,20,Alay,0
57974,"""jual kantin, jual kntl, jual kintin, tau gitu ngapain minjem duit ke sodara sendiri"" hahaha yoksi nenek ku'",0,1,0,0,0,0,0,0,0,0,0,0,"gitu,ngapain,minjem,sodara,hahaha",,0,29,108,18,18,Alay,0
57975,"idiom ""cebong"" dan ""kampret"" sengaja diembuskan oknum kafir untuk memecah belah umat islam indonesia'",1,1,0,1,1,0,0,0,0,0,1,0,,kafir,5,0,101,14,14,Abusive,0
57976,pembangunan ekonomi kreatif yang ditawarkan pasangan calon gubernur dan wakil gubernur nomor urut dua yakni tb hasanuddin dan anton charliyan #2untukjabar #jabarhasanah2aja #hasanah #selamatharikartini #beyondthebandungspirit #habisgelapterbitlahterang,0,0,0,0,0,0,0,0,0,0,0,0,hasanuddin,,0,10,252,26,26,Alay,0
57977,user user user gubernur bego dlm sejarah dki',1,1,1,0,0,0,0,0,1,1,0,0,"user,user,user,dlm",bego,4,15,45,8,8,Anoying,0
57978,user sibuk eue',0,1,0,0,0,0,0,0,0,0,0,0,user,,0,4,15,3,3,Alay,0
57979,user jadi ingat iblis ketika manusia diciptakan sm allah.',0,0,0,0,0,0,0,0,0,0,0,0,"user,sm",iblis,5,6,58,9,9,Anoying,0
57980,user eh kunyuk.. aku nih udh kuliah lohh.\nkmu anak sma ya? \xf0\x9f\x98\x85',0,1,0,0,0,0,0,0,0,0,0,0,"user,udh,sma",,0,10,77,12,12,Alay,0
57981,user gatau diri anjir. biasanya nih apa yang kita tanam itu yang kita peroleh. tiati aje mbaknya',1,1,1,0,0,0,0,0,1,1,0,0,"user,gatau,tiati,aje",,0,17,97,17,17,Alay,0
57982,seragamnye kotak2 kayak taplak meja',0,0,0,0,0,0,0,0,0,0,0,0,"seragamnye,kotak2",taplak,6,16,36,5,5,Anoying,0
57983,user pengen ane emut emut say memek sexynyaa',0,1,0,0,0,0,0,0,0,0,0,0,"user,pengen,ane,say",memek,5,16,45,8,8,Anoying,0
